painter;painterLabel;nationalityLabel;birthDate;deathDate;artMovementLabel;Period
http://www.wikidata.org/entity/Q21456314;Andreas van der Myn;Norvège;1714-01-01 ;1777-01-01 ;;1700-1800
http://www.wikidata.org/entity/Q18002996;Jacob Xaver Vermoelen;Pays-Bas méridionaux;1714-01-01 ;1784-03-03 ;;1700-1800
http://www.wikidata.org/entity/Q21396162;Michiel Frans van der Voort;Pays-Bas méridionaux;1714-01-01 ;1777-03-28 ;;1700-1800
http://www.wikidata.org/entity/Q18516819;Theodorus Justinus Rheen;Royaume des Pays-Bas;1714-01-01 ;1745-01-01 ;;1700-1800
http://www.wikidata.org/entity/Q99319245;John Aikman;Royaume-Uni;1714-01-01 ;1731-01-01 ;;1700-1800
http://www.wikidata.org/entity/Q98685580;Johan Dahl;Suède;1714-01-01 ;1781-04-08 ;;1700-1800
http://www.wikidata.org/entity/Q3566113;Wang Yu;dynastie Qing;1714-01-01 ;1748-01-01 ;;1700-1800
http://www.wikidata.org/entity/Q16078749;Fang Mei;dynastie Qing;1714-01-01 ;1762-01-01 ;;1700-1800
http://www.wikidata.org/entity/Q15901810;Q15901810;dynastie Qing;1714-01-01 ;1787-01-01 ;;1700-1800
http://www.wikidata.org/entity/Q45512891;Zha Li;dynastie Qing;1714-01-01 ;1783-01-01 ;;1700-1800
http://www.wikidata.org/entity/Q83553432;Giuseppe Romei;grand-duché de Toscane;1714-01-01 ;1785-01-01 ;;1700-1800
http://www.wikidata.org/entity/Q19710717;Peter Paul Lens;royaume de Grande-Bretagne;1714-01-01 ;1754-01-01 ;;1700-1800
http://www.wikidata.org/entity/Q23927722;William Keeble;royaume de Grande-Bretagne;1714-01-01 ;1774-01-01 ;;1700-1800
http://www.wikidata.org/entity/Q17318246;José da Costa Negreiros;royaume de Portugal;1714-01-01 ;1759-01-01 ;;1700-1800
http://www.wikidata.org/entity/Q18508602;Pierre-François Cozette;royaume de France;1714-01-14 ;1801-03-20 ;;1700-1800
http://www.wikidata.org/entity/Q18325440;Jan Josef Horemans;Pays-Bas des Habsbourg;1714-01-15 ;1790-01-01 ;;1700-1800
http://www.wikidata.org/entity/Q18325440;Jan Josef Horemans;Pays-Bas des Habsbourg;1714-01-15 ;1792-02-09 ;;1700-1800
http://www.wikidata.org/entity/Q26722655;Christoph von Bemmel;Saint-Empire romain germanique;1714-02-03 ;1782-11-20 ;;1700-1800
http://www.wikidata.org/entity/Q56097170;Johann Heinrich Verflassen;Allemagne;1714-02-05 ;1784-01-01 ;;1700-1800
http://www.wikidata.org/entity/Q3639322;Biagio Bellotti;duché de Milan;1714-02-26 ;1789-08-05 ;;1700-1800
http://www.wikidata.org/entity/Q2327270;Jean-Baptiste Marie Pierre;France;1714-03-06 ;1789-05-15 ;rococo;1700-1800
http://www.wikidata.org/entity/Q109886580;Leonhard Schnetzler;Suisse;1714-05-19 ;1772-04-01 ;;1700-1800
http://www.wikidata.org/entity/Q41320582;Godefridus van Amelsfoort;Norvège;1714-08-01 ;1784-08-05 ;;1700-1800
http://www.wikidata.org/entity/Q5344824;Edward Penny;Royaume-Uni;1714-08-01 ;1791-11-16 ;;1700-1800
http://www.wikidata.org/entity/Q471387;Richard Wilson;royaume de Grande-Bretagne;1714-08-01 ;1782-05-11 ;;1700-1800
http://www.wikidata.org/entity/Q315819;Joseph Vernet;royaume de France;1714-08-14 ;1789-12-03 ;;1700-1800
http://www.wikidata.org/entity/Q1093817;Jean-Baptiste Descamps;France;1714-08-28 ;1791-06-30 ;;1700-1800
http://www.wikidata.org/entity/Q1093817;Jean-Baptiste Descamps;France;1714-08-28 ;1791-07-30 ;;1700-1800
http://www.wikidata.org/entity/Q11906018;Antoni de Villanueva;Espagne;1714-08-30 ;1785-01-01 ;;1700-1800
http://www.wikidata.org/entity/Q2382450;Benedetto de Greyss;Allemagne;1714-09-01 ;1758-01-01 ;;1700-1800
http://www.wikidata.org/entity/Q458870;Gottlieb Friedrich Bach;Allemagne;1714-09-10 ;1785-02-25 ;;1700-1800
http://www.wikidata.org/entity/Q6301262;Juan de Espinal;Espagne;1714-09-14 ;1783-12-08 ;rococo;1700-1800
http://www.wikidata.org/entity/Q19817873;Pieter Terwesten;Provinces-Unies;1714-09-24 ;1798-01-01 ;;1700-1800
http://www.wikidata.org/entity/Q4924286;Blaise Nicolas Le Sueur;France;1714-10-29 ;1783-01-19 ;;1700-1800
http://www.wikidata.org/entity/Q3383023;Pierre-François Brice;France;1714-11-01 ;1794-05-13 ;;1700-1800
http://www.wikidata.org/entity/Q3383023;Pierre-François Brice;Pays-Bas autrichiens;1714-11-01 ;1794-05-13 ;;1700-1800
http://www.wikidata.org/entity/Q3385098;Pierre Fréret;France;1714-11-23 ;1782-05-22 ;;1700-1800
http://www.wikidata.org/entity/Q12343550;Ulrich Ferdinandt Beenfeldt;Danemark;1714-11-25 ;1782-10-20 ;;1700-1800
http://www.wikidata.org/entity/Q112812640;Josef I Schmutzer;Autriche;1714-12-04 ;1770-06-05 ;;1700-1800
http://www.wikidata.org/entity/Q2703298;Gregorio Guglielmi;Italie;1714-12-13 ;1773-02-02 ;;1700-1800
http://www.wikidata.org/entity/Q27919222;Leonhard Schorer;Allemagne;1715-01-01 ;1777-04-20 ;;1700-1800
http://www.wikidata.org/entity/Q65079633;Christoph Friedrich Hoermann von und zu Guttenberg;Allemagne;1715-01-01 ;1780-01-01 ;;1700-1800
http://www.wikidata.org/entity/Q97572011;Johann Jonas Michael;Allemagne;1715-01-01 ;1791-01-01 ;;1700-1800
http://www.wikidata.org/entity/Q1986673;Nicolas-Jean-Baptiste Raguenet;France;1715-01-01 ;1793-01-01 ;;1700-1800
http://www.wikidata.org/entity/Q1986673;Nicolas-Jean-Baptiste Raguenet;France;1715-01-01 ;1793-04-17 ;;1700-1800
http://www.wikidata.org/entity/Q2518370;Jean-Baptiste Perronneau;France;1715-01-01 ;1782-11-20 ;;1700-1800
http://www.wikidata.org/entity/Q2518370;Jean-Baptiste Perronneau;France;1715-01-01 ;1783-11-19 ;;1700-1800
http://www.wikidata.org/entity/Q3160351;Jacques de Sève;France;1715-01-01 ;1795-01-01 ;;1700-1800
http://www.wikidata.org/entity/Q21456262;Jacques Nicolas Julliard;France;1715-01-01 ;1790-04-19 ;;1700-1800
http://www.wikidata.org/entity/Q21543970;Luigi Domenico Soldini;France;1715-01-01 ;1772-01-01 ;;1700-1800
http://www.wikidata.org/entity/Q43128274;Philippe Canot;France;1715-01-01 ;1783-01-01 ;;1700-1800
http://www.wikidata.org/entity/Q105972532;Agnès Mauzé;France;1715-01-01 ;1788-03-06 ;;1700-1800
http://www.wikidata.org/entity/Q125030657;Jacques Etienne Joseph Berteau;France;1715-01-01 ;1748-01-01 ;;1700-1800
http://www.wikidata.org/entity/Q7345719;Robert Hunter;Irlande;1715-01-01 ;1803-01-01 ;;1700-1800
http://www.wikidata.org/entity/Q3511675;Sō Shiseki;Japon;1715-01-01 ;1786-01-01 ;École Nanpin;1700-1800
http://www.wikidata.org/entity/Q3511675;Sō Shiseki;Japon;1715-01-01 ;1786-04-09 ;École Nanpin;1700-1800
http://www.wikidata.org/entity/Q18516577;Jacobus Oliphant;Provinces-Unies;1715-01-01 ;1742-01-01 ;;1700-1800
http://www.wikidata.org/entity/Q43139257;Gerrit van den Heuvel;Provinces-Unies;1715-01-01 ;1809-01-01 ;;1700-1800
http://www.wikidata.org/entity/Q43139257;Gerrit van den Heuvel;Provinces-Unies;1715-01-01 ;1809-07-25 ;;1700-1800
http://www.wikidata.org/entity/Q18516577;Jacobus Oliphant;Royaume des Pays-Bas;1715-01-01 ;1742-01-01 ;;1700-1800
http://www.wikidata.org/entity/Q2279147;Thomas Smith;Royaume-Uni;1715-01-01 ;1767-09-12 ;;1700-1800
http://www.wikidata.org/entity/Q5553497;Gervase Spencer;Royaume-Uni;1715-01-01 ;1763-10-30 ;;1700-1800
http://www.wikidata.org/entity/Q6118396;Jacob Bonneau;Royaume-Uni;1715-01-01 ;1786-03-18 ;;1700-1800
http://www.wikidata.org/entity/Q4953608;Susanna Dorothea Mariana Henrichsen;Suède;1715-01-01 ;1739-01-01 ;;1700-1800
http://www.wikidata.org/entity/Q18810870;John Robinson;royaume de Grande-Bretagne;1715-01-01 ;1745-01-01 ;;1700-1800
http://www.wikidata.org/entity/Q20639838;Thomas Black;royaume de Grande-Bretagne;1715-01-01 ;1777-01-01 ;;1700-1800
http://www.wikidata.org/entity/Q20645053;Thomas, the elder Robins;royaume de Grande-Bretagne;1715-01-01 ;1770-01-01 ;;1700-1800
http://www.wikidata.org/entity/Q21457151;James Hunter;royaume de Grande-Bretagne;1715-01-01 ;1745-01-01 ;;1700-1800
http://www.wikidata.org/entity/Q21463257;John Simmons;royaume de Grande-Bretagne;1715-01-01 ;1780-01-01 ;;1700-1800
http://www.wikidata.org/entity/Q2858466;Apollonio Domenichini;république de Venise;1715-01-01 ;1770-01-01 ;;1700-1800
http://www.wikidata.org/entity/Q11537912;Sakurai Sekkan;shogunat Tokugawa;1715-01-01 ;1790-04-05 ;;1700-1800
http://www.wikidata.org/entity/Q11544197;Tachibana Yasukuni;shogunat Tokugawa;1715-01-01 ;1792-01-01 ;;1700-1800
http://www.wikidata.org/entity/Q11544197;Tachibana Yasukuni;shogunat Tokugawa;1715-01-01 ;1792-04-14 ;;1700-1800
http://www.wikidata.org/entity/Q21708651;Caspar Franz Sambach;Autriche;1715-01-06 ;1795-02-07 ;;1700-1800
http://www.wikidata.org/entity/Q21708651;Caspar Franz Sambach;Autriche;1715-01-06 ;1795-02-27 ;;1700-1800
http://www.wikidata.org/entity/Q3263289;Louis Vigée;France;1715-02-02 ;1767-05-09 ;;1700-1800
http://www.wikidata.org/entity/Q1530000;Johann Anwander;Allemagne;1715-02-07 ;1770-11-16 ;;1700-1800
http://www.wikidata.org/entity/Q2408093;Charles-Nicolas Cochin;France;1715-02-22 ;1790-04-29 ;;1700-1800
http://www.wikidata.org/entity/Q4562040;Johann Martin Preissler;Allemagne;1715-03-14 ;1794-11-17 ;;1700-1800
http://www.wikidata.org/entity/Q3260646;Louis-Joseph Le Lorrain;France;1715-03-19 ;1759-03-24 ;;1700-1800
http://www.wikidata.org/entity/Q1679322;Jakob Samuel Beck;Allemagne;1715-03-21 ;1778-01-01 ;;1700-1800
http://www.wikidata.org/entity/Q1693899;Johann Georg Mesmer;Allemagne;1715-03-22 ;1798-10-22 ;;1700-1800
http://www.wikidata.org/entity/Q109886580;Leonhard Schnetzler;Suisse;1715-05-19 ;1772-04-01 ;;1700-1800
http://www.wikidata.org/entity/Q2958054;Charles-François Hutin;France;1715-07-04 ;1776-07-29 ;;1700-1800
http://www.wikidata.org/entity/Q9025115;Luis González Velázquez;Espagne;1715-08-25 ;1763-05-24 ;;1700-1800
http://www.wikidata.org/entity/Q53368306;Antoine François Saint-Aubert;France;1715-09-10 ;1788-04-11 ;;1700-1800
http://www.wikidata.org/entity/Q1657411;Ignaz Baldauf;Allemagne;1715-10-17 ;1795-03-07 ;;1700-1800
http://www.wikidata.org/entity/Q509724;Jean-Georges Wille;Allemagne;1715-11-05 ;1808-04-05 ;;1700-1800
http://www.wikidata.org/entity/Q509724;Jean-Georges Wille;France;1715-11-05 ;1808-04-05 ;;1700-1800
http://www.wikidata.org/entity/Q3428448;Johann Jacob Bruun;Danemark;1715-11-30 ;1789-01-04 ;;1700-1800
http://www.wikidata.org/entity/Q4007765;Valentino Rovisi;Autriche;1715-12-01 ;1783-03-12 ;;1700-1800
http://www.wikidata.org/entity/Q51077305;Niccolo Guardi;république de Venise;1715-12-09 ;1785-05-26 ;;1700-1800
http://www.wikidata.org/entity/Q316691;Johann Valentin Tischbein;Allemagne;1715-12-11 ;1768-04-24 ;;1700-1800
http://www.wikidata.org/entity/Q1695547;Johann Michael Franz;Allemagne;1715-12-11 ;1793-04-05 ;;1700-1800
http://www.wikidata.org/entity/Q11690727;Manuel Tramulles;Espagne;1715-12-15 ;1791-07-02 ;;1700-1800
http://www.wikidata.org/entity/Q16853523;Tommaso Gherardini;grand-duché de Toscane;1715-12-21 ;1797-01-01 ;;1700-1800
http://www.wikidata.org/entity/Q105501698;Gaubert Labeyrie;France;1715-12-27 ;1792-01-25 ;;1700-1800
http://www.wikidata.org/entity/Q1277777;Johann Pfunner;Allemagne;1716-01-01 ;1788-05-24 ;;1700-1800
http://www.wikidata.org/entity/Q1694115;Johann Gottfried Kiel;Allemagne;1716-01-01 ;1791-11-11 ;;1700-1800
http://www.wikidata.org/entity/Q23000682;Matthias Oesterreich;Allemagne;1716-01-01 ;1778-03-19 ;;1700-1800
http://www.wikidata.org/entity/Q50305928;Franz Bernhard Frey;Allemagne;1716-01-01 ;1806-01-01 ;;1700-1800
http://www.wikidata.org/entity/Q105801546;Johann Christian Besler;Allemagne;1716-01-01 ;1786-01-01 ;;1700-1800
http://www.wikidata.org/entity/Q655329;Johann Georg Ziesenis;Danemark;1716-01-01 ;1776-03-04 ;;1700-1800
http://www.wikidata.org/entity/Q12306201;Christian Ulrik Foltmar;Danemark;1716-01-01 ;1794-08-11 ;;1700-1800
http://www.wikidata.org/entity/Q707478;Luis Eugenio Meléndez;Espagne;1716-01-01 ;1780-01-01 ;rococo;1700-1800
http://www.wikidata.org/entity/Q2843544;Tomás Francisco Prieto;Espagne;1716-01-01 ;1782-12-19 ;;1700-1800
http://www.wikidata.org/entity/Q60194291;Juan Andrés Merklein;Espagne;1716-01-01 ;1797-08-08 ;;1700-1800
http://www.wikidata.org/entity/Q4924286;Blaise Nicolas Le Sueur;France;1716-01-01 ;1783-01-19 ;;1700-1800
http://www.wikidata.org/entity/Q31698422;Jean-Antoine Vernet;France;1716-01-01 ;1775-01-01 ;;1700-1800
http://www.wikidata.org/entity/Q31523;Yosa Buson;Japon;1716-01-01 ;1784-01-17 ;;1700-1800
http://www.wikidata.org/entity/Q19680800;Alida Carrée;Provinces-Unies;1716-01-01 ;1747-01-01 ;;1700-1800
http://www.wikidata.org/entity/Q98687084;Jacob Appel the Younger;Provinces-Unies;1716-01-01 ;1782-01-01 ;;1700-1800
http://www.wikidata.org/entity/Q2540424;Henry Robert Morland;Royaume-Uni;1716-01-01 ;1797-11-30 ;;1700-1800
http://www.wikidata.org/entity/Q26202763;Emanuel Gruber;Suisse;1716-01-01 ;1749-01-01 ;;1700-1800
http://www.wikidata.org/entity/Q147220;Yuan Mei;dynastie Qing;1716-01-01 ;1797-01-03 ;;1700-1800
http://www.wikidata.org/entity/Q5910691;John Joshua Kirby;royaume de Grande-Bretagne;1716-01-01 ;1774-06-20 ;;1700-1800
http://www.wikidata.org/entity/Q52154213;Giorgio Giacoboni;république de Venise;1716-01-01 ;1762-01-01 ;;1700-1800
http://www.wikidata.org/entity/Q42897738;Johann Noah von Bemmel;Saint-Empire romain germanique;1716-01-03 ;1758-02-15 ;;1700-1800
http://www.wikidata.org/entity/Q20643898;Marie-Jeanne Boucher;France;1716-01-09 ;1796-12-30 ;;1700-1800
http://www.wikidata.org/entity/Q3370319;Paul-Joseph Delcloche;Pays-Bas méridionaux;1716-01-20 ;1755-05-24 ;peinture baroque;1700-1800
http://www.wikidata.org/entity/Q4150344;Georg Christoph Grooth;Empire russe;1716-01-21 ;1749-09-28 ;;1700-1800
http://www.wikidata.org/entity/Q1534680;Johann Hölzl;Allemagne;1716-03-01 ;1765-10-01 ;;1700-1800
http://www.wikidata.org/entity/Q1240575;Itō Jakuchū;Japon;1716-03-01 ;1800-10-27 ;;1700-1800
http://www.wikidata.org/entity/Q12026626;Josef Stern;archiduché d'Autriche;1716-03-07 ;1775-07-01 ;;1700-1800
http://www.wikidata.org/entity/Q1528741;Giuseppe Zocchi;grand-duché de Toscane;1716-03-19 ;1767-06-22 ;;1700-1800
http://www.wikidata.org/entity/Q1298354;Alexeï Antropov;Empire russe;1716-03-25 ;1795-06-23 ;;1700-1800
http://www.wikidata.org/entity/Q1079616;Christian Friedrich Krafft;Allemagne;1716-03-30 ;1775-04-13 ;;1700-1800
http://www.wikidata.org/entity/Q3177291;Jeremiah Theus;États-Unis;1716-04-05 ;1774-05-17 ;rococo;1700-1800
http://www.wikidata.org/entity/Q3177291;Jeremiah Theus;États-Unis;1716-04-05 ;1774-05-18 ;rococo;1700-1800
http://www.wikidata.org/entity/Q62060511;Johannes Kilian;Saint-Empire romain germanique;1716-04-22 ;1744-10-04 ;;1700-1800
http://www.wikidata.org/entity/Q3665453;Cesare Ligario;Suisse;1716-04-28 ;1770-04-12 ;;1700-1800
http://www.wikidata.org/entity/Q1446092;Franz Anton Zeiller;Autriche;1716-05-03 ;1794-03-04 ;;1700-1800
http://www.wikidata.org/entity/Q1695024;Johann Joseph Hackl;Autriche;1716-05-16 ;1791-10-04 ;;1700-1800
http://www.wikidata.org/entity/Q647934;Joseph-Marie Vien;France;1716-06-18 ;1809-03-27 ;;1700-1800
http://www.wikidata.org/entity/Q4531428;Jan Wassenbergh;Provinces-Unies;1716-06-18 ;1763-04-27 ;;1700-1800
http://www.wikidata.org/entity/Q54102194;Pierre-Charles Duvivier (peintre);royaume de France;1716-06-24 ;1788-08-25 ;;1700-1800
http://www.wikidata.org/entity/Q15967927;Louis-Nicolas Van Blarenberghe;France;1716-07-15 ;1794-05-01 ;;1700-1800
http://www.wikidata.org/entity/Q1731843;Karl Joseph von Firmian;Monarchie de Habsbourg;1716-08-06 ;1782-01-01 ;;1700-1800
http://www.wikidata.org/entity/Q1731843;Karl Joseph von Firmian;Monarchie de Habsbourg;1716-08-06 ;1782-06-20 ;;1700-1800
http://www.wikidata.org/entity/Q1731843;Karl Joseph von Firmian;Monarchie de Habsbourg;1716-08-06 ;1782-07-20 ;;1700-1800
http://www.wikidata.org/entity/Q1731843;Karl Joseph von Firmian;Monarchie de Habsbourg;1716-08-15 ;1782-01-01 ;;1700-1800
http://www.wikidata.org/entity/Q1731843;Karl Joseph von Firmian;Monarchie de Habsbourg;1716-08-15 ;1782-06-20 ;;1700-1800
http://www.wikidata.org/entity/Q1731843;Karl Joseph von Firmian;Monarchie de Habsbourg;1716-08-15 ;1782-07-20 ;;1700-1800
http://www.wikidata.org/entity/Q1684660;Jean-Baptiste Lallemand;France;1716-08-17 ;1803-02-01 ;;1700-1800
http://www.wikidata.org/entity/Q11727782;Johann Tobias Sonntag;Allemagne;1716-09-18 ;1774-02-01 ;;1700-1800
http://www.wikidata.org/entity/Q94526990;Wenzel Neureuter;archiduché d'Autriche;1716-10-13 ;1794-04-28 ;;1700-1800
http://www.wikidata.org/entity/Q94526990;Wenzel Neureuter;royaume de Bohême;1716-10-13 ;1794-04-28 ;;1700-1800
http://www.wikidata.org/entity/Q84491885;Daniel Ziegler;France;1716-10-18 ;1806-03-26 ;;1700-1800
http://www.wikidata.org/entity/Q21550520;Margaretha Barbara Dietzsch;Allemagne;1716-11-08 ;1795-01-01 ;;1700-1800
http://www.wikidata.org/entity/Q2528928;Vitus Felix Rigl;Allemagne;1717-01-01 ;1779-01-01 ;;1700-1800
http://www.wikidata.org/entity/Q14078857;François Rousseau;Allemagne;1717-01-01 ;1804-09-02 ;;1700-1800
http://www.wikidata.org/entity/Q17779651;Daniel Woge;Allemagne;1717-01-01 ;1797-01-01 ;;1700-1800
http://www.wikidata.org/entity/Q1446079;Franz Anton Palko;Autriche;1717-01-01 ;1766-01-01 ;;1700-1800
http://www.wikidata.org/entity/Q1446079;Franz Anton Palko;Autriche;1717-01-01 ;1766-11-21 ;;1700-1800
http://www.wikidata.org/entity/Q110407961;Henning Frederik la Croix;Danemark;1717-01-01 ;1783-04-01 ;;1700-1800
http://www.wikidata.org/entity/Q55104694;Q55104694;Empire russe;1717-01-01 ;1797-01-01 ;;1700-1800
http://www.wikidata.org/entity/Q5846389;Lorenzo Quiros;Espagne;1717-01-01 ;1789-10-01 ;;1700-1800
http://www.wikidata.org/entity/Q8962217;Francisco Tramulles;Espagne;1717-01-01 ;1773-01-01 ;;1700-1800
http://www.wikidata.org/entity/Q26970999;Juan Eusebio Estrada;Espagne;1717-01-01 ;1792-01-01 ;;1700-1800
http://www.wikidata.org/entity/Q64351450;Francisco Miguel Ximénez de Alanís;Espagne;1717-01-01 ;1793-01-01 ;;1700-1800
http://www.wikidata.org/entity/Q2848792;André Vincent Vieillard;France;1717-01-01 ;1790-01-01 ;;1700-1800
http://www.wikidata.org/entity/Q3260851;Louis-René Boquet;France;1717-01-01 ;1814-12-07 ;rococo;1700-1800
http://www.wikidata.org/entity/Q18575615;François Guérin;France;1717-01-01 ;1801-04-23 ;;1700-1800
http://www.wikidata.org/entity/Q21519833;Jean-François Clermont;France;1717-01-01 ;1807-04-09 ;;1700-1800
http://www.wikidata.org/entity/Q43266920;Giovanni Elia Morghen;Italie;1717-01-01 ;1789-01-01 ;;1700-1800
http://www.wikidata.org/entity/Q43266920;Giovanni Elia Morghen;Italie;1717-01-01 ;1790-01-01 ;;1700-1800
http://www.wikidata.org/entity/Q11364308;Nakayama Koyo;Japon;1717-01-01 ;1780-04-16 ;;1700-1800
http://www.wikidata.org/entity/Q3161730;Jan Palthe;Pays-Bas;1717-01-01 ;1769-06-24 ;;1700-1800
http://www.wikidata.org/entity/Q18608182;Jacobus Vonck;Pays-Bas septentrionaux;1717-01-01 ;1773-01-01 ;;1700-1800
http://www.wikidata.org/entity/Q3431102;Richard Paton;Royaume-Uni;1717-01-01 ;1791-03-07 ;;1700-1800
http://www.wikidata.org/entity/Q55854587;Jakob Friedrich Leclerc;Royaume-Uni;1717-01-01 ;1794-01-01 ;;1700-1800
http://www.wikidata.org/entity/Q55104694;Q55104694;Suisse;1717-01-01 ;1797-01-01 ;;1700-1800
http://www.wikidata.org/entity/Q16078347;Cheng Zhaoxiong;dynastie Qing;1717-01-01 ;1764-01-01 ;;1700-1800
http://www.wikidata.org/entity/Q2610149;Alexander Cozens;royaume de Grande-Bretagne;1717-01-01 ;1786-04-23 ;;1700-1800
http://www.wikidata.org/entity/Q21463292;John Smith;royaume de Grande-Bretagne;1717-01-01 ;1764-07-29 ;;1700-1800
http://www.wikidata.org/entity/Q11632139;Shokatsu Kan;shogunat Tokugawa;1717-01-01 ;1790-01-01 ;École Nanpin;1700-1800
http://www.wikidata.org/entity/Q110015527;Benedetto Biancolini;États pontificaux;1717-01-01 ;1797-05-23 ;;1700-1800
http://www.wikidata.org/entity/Q1692503;Johann Baptist Baader;Allemagne;1717-01-23 ;1780-08-25 ;;1700-1800
http://www.wikidata.org/entity/Q37474512;Johann Christoph von Bemmel;Saint-Empire romain germanique;1717-02-01 ;1788-07-01 ;;1700-1800
http://www.wikidata.org/entity/Q3161730;Jan Palthe;Pays-Bas;1717-02-14 ;1769-06-24 ;;1700-1800
http://www.wikidata.org/entity/Q215129;Adam Friedrich Oeser;Allemagne;1717-02-17 ;1799-03-18 ;baroque;1700-1800
http://www.wikidata.org/entity/Q215129;Adam Friedrich Oeser;Autriche;1717-02-17 ;1799-03-18 ;baroque;1700-1800
http://www.wikidata.org/entity/Q215129;Adam Friedrich Oeser;royaume de Prusse;1717-02-17 ;1799-03-18 ;baroque;1700-1800
http://www.wikidata.org/entity/Q1050781;Catharina Helena Dörrien;Allemagne;1717-03-01 ;1795-06-08 ;;1700-1800
http://www.wikidata.org/entity/Q535033;Johann Lucas Kracker;Autriche;1717-03-03 ;1779-12-01 ;;1700-1800
http://www.wikidata.org/entity/Q97482614;Carel Augusti Arstenius;Autriche;1717-03-03 ;1750-01-01 ;;1700-1800
http://www.wikidata.org/entity/Q97482614;Carel Augusti Arstenius;Autriche;1717-03-03 ;1752-01-01 ;;1700-1800
http://www.wikidata.org/entity/Q51560127;Franz Anton Grafenstein;Autriche;1717-03-11 ;1780-01-01 ;;1700-1800
